3    1.855468750000000e-02    2.001953125000000e-02
11    2.177734375000000e-01    2.192382812500000e-01
1   -2.187500000000000e-01   -2.172851562500000e-01
14    1.123046875000000e-02    1.269531250000000e-02
14    3.466796875000000e-02    3.613281250000000e-02
15   -1.279296875000000e-01   -1.264648437500000e-01
1    8.593750000000000e-02    8.740234375000000e-02
13    9.765625000000000e-03    1.123046875000000e-02
11   -2.041015625000000e-01   -2.026367187500000e-01
8    2.441406250000000e-03    3.906250000000000e-03
1   -3.125000000000000e-01   -3.110351562500000e-01
9    3.906250000000000e-03    5.371093750000000e-03
15    3.613281250000000e-02    3.759765625000000e-02
8   -2.099609375000000e-02   -1.953125000000000e-02
4    4.345703125000000e-02    4.492187500000000e-02
8    4.931640625000000e-02    5.078125000000000e-02
2    4.052734375000000e-02    4.199218750000000e-02
4    9.033203125000000e-02    9.179687500000000e-02
16    1.313476562500000e-01    1.328125000000000e-01
13    1.269531250000000e-01    1.284179687500000e-01
14   -2.934570312500000e-01   -2.919921875000000e-01
10    2.163085937500000e-01    2.177734375000000e-01
4   -3.081054687500000e-01   -3.066406250000000e-01
13    3.320312500000000e-02    3.466796875000000e-02
8   -2.084960937500000e-01   -2.070312500000000e-01
5   -3.066406250000000e-01   -3.051757812500000e-01
5    2.148437500000000e-02    2.294921875000000e-02
11   -1.337890625000000e-01   -1.323242187500000e-01
12    8.300781250000000e-03    9.765625000000000e-03
10   -1.806640625000000e-02   -1.660156250000000e-02
16   -9.277343750000000e-03   -7.812500000000000e-03
12    5.517578125000000e-02    5.664062500000000e-02
14   -1.220703125000000e-02   -1.074218750000000e-02
10    9.912109375000000e-02    1.005859375000000e-01
6   -2.392578125000000e-02   -2.246093750000000e-02
9    5.078125000000000e-02    5.224609375000000e-02
6    4.638671875000000e-02    4.785156250000000e-02
15    1.298828125000000e-01    1.313476562500000e-01
5    4.492187500000000e-02    4.638671875000000e-02
11    3.027343750000000e-02    3.173828125000000e-02
1   -7.812500000000000e-03   -6.347656250000000e-03
16    1.079101562500000e-01    1.093750000000000e-01
12   -1.513671875000000e-02   -1.367187500000000e-02
9    1.210937500000000e-01    1.225585937500000e-01
11    6.835937500000000e-03    8.300781250000000e-03
12    1.254882812500000e-01    1.269531250000000e-01
8    1.196289062500000e-01    1.210937500000000e-01
9   -2.070312500000000e-01   -2.055664062500000e-01
14    2.221679687500000e-01    2.236328125000000e-01
13   -1.308593750000000e-01   -1.293945312500000e-01
10   -2.055664062500000e-01   -2.041015625000000e-01
4    2.001953125000000e-02    2.148437500000000e-02
8   -1.381835937500000e-01   -1.367187500000000e-01
15   -1.074218750000000e-02   -9.277343750000000e-03
10    2.880859375000000e-02    3.027343750000000e-02
6    1.166992187500000e-01    1.181640625000000e-01
3   -4.882812500000000e-03   -3.417968750000000e-03
1    3.906250000000000e-02    4.052734375000000e-02
13    2.207031250000000e-01    2.221679687500000e-01
11    5.371093750000000e-02    5.517578125000000e-02
9    2.148437500000000e-01    2.163085937500000e-01
16    2.250976562500000e-01    2.265625000000000e-01
13   -1.367187500000000e-02   -1.220703125000000e-02
3    4.199218750000000e-02    4.345703125000000e-02
14   -1.293945312500000e-01   -1.279296875000000e-01
12    1.020507812500000e-01    1.035156250000000e-01
11    1.240234375000000e-01    1.254882812500000e-01
7   -3.037109375000000e-01   -3.022460937500000e-01
4   -3.417968750000000e-03   -1.953125000000000e-03
3    1.123046875000000e-01    1.137695312500000e-01
7    1.181640625000000e-01    1.196289062500000e-01
2    1.108398437500000e-01    1.123046875000000e-01
1    1.562500000000000e-02    1.708984375000000e-02
6   -4.882812500000000e-04    9.765625000000000e-04
16   -1.264648437500000e-01   -1.250000000000000e-01
10   -2.993164062500000e-01   -2.978515625000000e-01
12   -2.963867187500000e-01   -2.949218750000000e-01
15    1.064453125000000e-01    1.079101562500000e-01
16    6.103515625000000e-02    6.250000000000000e-02
14   -1.997070312500000e-01   -1.982421875000000e-01
7   -2.246093750000000e-02   -2.099609375000000e-02
16   -1.967773437500000e-01   -1.953125000000000e-01
15   -2.919921875000000e-01   -2.905273437500000e-01
4   -2.143554687500000e-01   -2.128906250000000e-01
9    2.734375000000000e-02    2.880859375000000e-02
11   -1.660156250000000e-02   -1.513671875000000e-02
16   -2.905273437500000e-01   -2.890625000000000e-01
4    1.137695312500000e-01    1.152343750000000e-01
14    1.284179687500000e-01    1.298828125000000e-01
7    4.785156250000000e-02    4.931640625000000e-02
6   -1.411132812500000e-01   -1.396484375000000e-01
13    1.035156250000000e-01    1.049804687500000e-01
6    2.294921875000000e-02    2.441406250000000e-02
9    9.765625000000000e-02    9.912109375000000e-02
12    3.173828125000000e-02    3.320312500000000e-02
1   -1.484375000000000e-01   -1.469726562500000e-01
8    9.619140625000000e-02    9.765625000000000e-02
4   -3.315429687500000e-01   -3.300781250000000e-01
9   -3.242187500000000e-01   -3.227539062500000e-01
5   -3.300781250000000e-01   -3.286132812500000e-01
3   -3.330078125000000e-01   -3.315429687500000e-01
7   -3.271484375000000e-01   -3.256835937500000e-01
10   -3.227539062500000e-01   -3.212890625000000e-01
11   -3.212890625000000e-01   -3.198242187500000e-01
6   -3.286132812500000e-01   -3.271484375000000e-01
14   -3.168945312500000e-01   -3.154296875000000e-01
1   -3.359375000000000e-01   -3.344726562500000e-01
13   -3.183593750000000e-01   -3.168945312500000e-01
12   -3.198242187500000e-01   -3.183593750000000e-01
15   -3.154296875000000e-01   -3.139648437500000e-01
16   -3.139648437500000e-01   -3.125000000000000e-01
2   -3.344726562500000e-01   -3.330078125000000e-01
1   -1.953125000000000e-01   -1.938476562500000e-01
8   -3.256835937500000e-01   -3.242187500000000e-01
5   -1.894531250000000e-01   -1.879882812500000e-01
8   -1.850585937500000e-01   -1.835937500000000e-01
11   -1.806640625000000e-01   -1.791992187500000e-01
13   -1.777343750000000e-01   -1.762695312500000e-01
16   -1.733398437500000e-01   -1.718750000000000e-01
3   -1.923828125000000e-01   -1.909179687500000e-01
12   -1.791992187500000e-01   -1.777343750000000e-01
10   -1.821289062500000e-01   -1.806640625000000e-01
7   -1.865234375000000e-01   -1.850585937500000e-01
15   -1.748046875000000e-01   -1.733398437500000e-01
14   -1.762695312500000e-01   -1.748046875000000e-01
9   -1.835937500000000e-01   -1.821289062500000e-01
6   -1.879882812500000e-01   -1.865234375000000e-01
4   -1.909179687500000e-01   -1.894531250000000e-01
2   -1.704101562500000e-01   -1.689453125000000e-01
5   -1.660156250000000e-01   -1.645507812500000e-01
11   -1.572265625000000e-01   -1.557617187500000e-01
12   -1.557617187500000e-01   -1.542968750000000e-01
3   -1.689453125000000e-01   -1.674804687500000e-01
7   -1.630859375000000e-01   -1.616210937500000e-01
1   -1.718750000000000e-01   -1.704101562500000e-01
6   -1.645507812500000e-01   -1.630859375000000e-01
8   -1.616210937500000e-01   -1.601562500000000e-01
9   -1.601562500000000e-01   -1.586914062500000e-01
10   -1.586914062500000e-01   -1.572265625000000e-01
16   -1.499023437500000e-01   -1.484375000000000e-01
15   -8.105468750000000e-02   -7.958984375000000e-02
4   -9.716796875000000e-02   -9.570312500000000e-02
14   -8.251953125000000e-02   -8.105468750000000e-02
5   -9.570312500000000e-02   -9.423828125000000e-02
11   -8.691406250000000e-02   -8.544921875000000e-02
7   -9.277343750000000e-02   -9.130859375000000e-02
16   -7.958984375000000e-02   -7.812500000000000e-02
13   -1.542968750000000e-01   -1.528320312500000e-01
1   -1.015625000000000e-01   -1.000976562500000e-01
15   -1.513671875000000e-01   -1.499023437500000e-01
8   -9.130859375000000e-02   -8.984375000000000e-02
13   -8.398437500000000e-02   -8.251953125000000e-02
10   -8.837890625000000e-02   -8.691406250000000e-02
2   -1.000976562500000e-01   -9.863281250000000e-02
14   -1.528320312500000e-01   -1.513671875000000e-01
9   -8.984375000000000e-02   -8.837890625000000e-02
12   -8.544921875000000e-02   -8.398437500000000e-02
